#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
LOC101062668	lhpp	31033.ENSTRUP00000032449	31033.ENSTRUP00000025067	0	0	0	0	0.060	0	0	0.518	0.527
LOC101062668	oat	31033.ENSTRUP00000032449	31033.ENSTRUP00000025089	0.045	0	0	0	0.062	0	0	0.458	0.472
LOC101062671	LOC101063777	31033.ENSTRUP00000012970	31033.ENSTRUP00000035323	0	0	0.480	0.920	0	0	0.800	0	0.807
LOC101062743	SPEG	31033.ENSTRUP00000034611	31033.ENSTRUP00000008607	0	0	0	0	0.067	0.392	0	0.233	0.526
LOC101062743	vcl	31033.ENSTRUP00000034611	31033.ENSTRUP00000033393	0	0	0	0	0.118	0.137	0.245	0.142	0.440
LOC101062743	LOC101073575	31033.ENSTRUP00000034611	31033.ENSTRUP00000043883	0	0	0	0	0.061	0	0.509	0	0.519
LOC101062884	maob	31033.ENSTRUP00000017999	31033.ENSTRUP00000035302	0	0	0	0	0	0	0.366	0.214	0.480
LOC101062884	LOC101069190	31033.ENSTRUP00000017999	31033.ENSTRUP00000046007	0	0	0	0	0.062	0	0.650	0.128	0.688
LOC101063107	col4a1	31033.ENSTRUP00000018625	31033.ENSTRUP00000015804	0	0	0.476	0.682	0.062	0.152	0.201	0.159	0.431
LOC101063107	col4a2	31033.ENSTRUP00000018625	31033.ENSTRUP00000020270	0	0	0.476	0.652	0.062	0.152	0.201	0.097	0.429
LOC101063107	itga4	31033.ENSTRUP00000018625	31033.ENSTRUP00000035850	0	0	0	0	0.062	0.049	0.662	0.086	0.687
LOC101063107	itgb5	31033.ENSTRUP00000018625	31033.ENSTRUP00000040474	0	0	0	0	0.050	0.115	0.657	0.061	0.693
LOC101063107	itgb3	31033.ENSTRUP00000018625	31033.ENSTRUP00000033928	0	0	0	0	0.060	0.134	0.707	0.163	0.773
LOC101063334	neurod1	31033.ENSTRUP00000009899	31033.ENSTRUP00000036445	0	0	0	0	0	0.073	0.096	0.394	0.447
LOC101063775	LOC101072980	31033.ENSTRUP00000013436	31033.ENSTRUP00000016388	0	0	0	0	0	0	0	0.527	0.527
LOC101063856	rac1	31033.ENSTRUP00000043237	31033.ENSTRUP00000042931	0	0	0	0	0	0	0.437	0.134	0.491
LOC101063934	casp7	31033.ENSTRUP00000035499	31033.ENSTRUP00000031759	0	0	0	0	0	0	0	0.432	0.432
LOC101064301	SPEG	31033.ENSTRUP00000036975	31033.ENSTRUP00000008607	0	0	0	0	0.050	0.087	0.463	0.516	0.744
LOC101064301	erbb4	31033.ENSTRUP00000036975	31033.ENSTRUP00000021302	0	0	0	0	0	0.155	0.353	0.086	0.456
LOC101064301	itgb3	31033.ENSTRUP00000036975	31033.ENSTRUP00000033928	0	0	0	0	0.083	0	0.453	0.167	0.545
LOC101064301	itgb5	31033.ENSTRUP00000036975	31033.ENSTRUP00000040474	0	0	0	0	0.083	0	0.398	0.120	0.471
LOC101064301	rhot2	31033.ENSTRUP00000036975	31033.ENSTRUP00000039397	0	0	0	0	0	0.103	0.438	0	0.474
LOC101064301	efnb2	31033.ENSTRUP00000036975	31033.ENSTRUP00000045884	0	0	0	0	0	0	0.498	0.042	0.498
LOC101064301	rac1	31033.ENSTRUP00000036975	31033.ENSTRUP00000042931	0	0	0	0	0.060	0.269	0.451	0.329	0.712
LOC101064611	app	31033.ENSTRUP00000014510	31033.ENSTRUP00000027587	0	0	0	0	0.092	0.055	0.070	0.370	0.429
LOC101064673	rac1	31033.ENSTRUP00000006798	31033.ENSTRUP00000042931	0	0	0	0	0.059	0.059	0.386	0.074	0.429
LOC101064673	LOC446041	31033.ENSTRUP00000006798	31033.ENSTRUP00000032796	0	0	0	0	0	0	0	0.467	0.467
LOC101064673	MAP3K14	31033.ENSTRUP00000006798	31033.ENSTRUP00000036335	0	0	0	0	0	0.059	0.422	0.165	0.506
LOC101064673	LOC101073575	31033.ENSTRUP00000006798	31033.ENSTRUP00000043883	0	0	0.448	0.682	0.061	0.122	0.498	0.399	0.656
LOC101064673	LOC101070492	31033.ENSTRUP00000006798	31033.ENSTRUP00000020852	0	0	0	0.728	0.060	0.377	0.532	0.325	0.725
LOC101065496	app	31033.ENSTRUP00000036644	31033.ENSTRUP00000027587	0	0	0	0	0.059	0.087	0.093	0.525	0.580
LOC101065496	itgb3	31033.ENSTRUP00000036644	31033.ENSTRUP00000033928	0	0	0	0	0.050	0	0.279	0.213	0.413
LOC101065496	rac1	31033.ENSTRUP00000036644	31033.ENSTRUP00000042931	0	0	0	0	0	0	0.422	0.257	0.552
LOC101065640	asmt	31033.ENSTRUP00000034016	31033.ENSTRUP00000014288	0	0	0	0	0.063	0	0	0.418	0.431
LOC101065640	gpr143	31033.ENSTRUP00000034016	31033.ENSTRUP00000024106	0	0	0	0	0	0	0	0.472	0.472
LOC101065640	hao2	31033.ENSTRUP00000034016	31033.ENSTRUP00000041074	0	0	0	0	0.136	0	0	0.335	0.400
LOC101065724	LOC101073575	31033.ENSTRUP00000034702	31033.ENSTRUP00000043883	0	0	0	0	0.056	0.269	0.285	0.121	0.508
LOC101065727	Pdzd7	31033.ENSTRUP00000022548	31033.ENSTRUP00000010706	0	0	0	0	0	0.152	0	0.389	0.459
LOC101065727	ubr3	31033.ENSTRUP00000022548	31033.ENSTRUP00000045700	0	0	0	0	0	0.155	0	0.381	0.454
LOC101065727	vcl	31033.ENSTRUP00000022548	31033.ENSTRUP00000033393	0	0	0	0	0.060	0.210	0.293	0.140	0.488
LOC101066022	traf3ip1	31033.ENSTRUP00000045548	31033.ENSTRUP00000015334	0	0	0	0	0.089	0	0.391	0.051	0.427
LOC101066022	galnt13	31033.ENSTRUP00000045548	31033.ENSTRUP00000019073	0	0	0	0	0.060	0	0.468	0	0.478
LOC101066022	LOC101078512	31033.ENSTRUP00000045548	31033.ENSTRUP00000027959	0	0	0	0	0	0.394	0.359	0.174	0.651
LOC101066022	TUBA4A	31033.ENSTRUP00000045548	31033.ENSTRUP00000036135	0	0	0	0	0.060	0.145	0.652	0.161	0.734
LOC101066022	LOC101066249	31033.ENSTRUP00000045548	31033.ENSTRUP00000039772	0	0	0	0	0	0	0.480	0.069	0.495
LOC101066023	acmsd	31033.ENSTRUP00000021573	31033.ENSTRUP00000019820	0	0	0	0	0	0	0	0.636	0.636
LOC101066023	Nxph2	31033.ENSTRUP00000021573	31033.ENSTRUP00000020685	0	0	0	0	0	0	0	0.461	0.461
LOC101066023	maob	31033.ENSTRUP00000021573	31033.ENSTRUP00000035302	0	0	0	0	0.063	0	0.900	0.456	0.944
LOC101066095	gli2	31033.ENSTRUP00000034503	31033.ENSTRUP00000004513	0	0	0	0	0.060	0.284	0.473	0.431	0.771
LOC101066095	LOC101069649	31033.ENSTRUP00000034503	31033.ENSTRUP00000008364	0	0	0	0	0	0.153	0	0.472	0.533
LOC101066095	LOC101078065	31033.ENSTRUP00000034503	31033.ENSTRUP00000017200	0	0	0	0	0	0.265	0.338	0.141	0.545
LOC101066095	fgf14	31033.ENSTRUP00000034503	31033.ENSTRUP00000031585	0	0	0	0	0	0	0.080	0.399	0.423
LOC101066095	fgf21	31033.ENSTRUP00000034503	31033.ENSTRUP00000033950	0	0	0	0	0	0	0.080	0.459	0.481
LOC101066095	LOC101070798	31033.ENSTRUP00000034503	31033.ENSTRUP00000043949	0	0	0	0	0.056	0	0.376	0.223	0.502
LOC101066249	tubgcp2	31033.ENSTRUP00000039772	31033.ENSTRUP00000025341	0	0	0	0	0.060	0.177	0.438	0.201	0.606
LOC101066249	LOC101078512	31033.ENSTRUP00000039772	31033.ENSTRUP00000027959	0	0	0	0	0	0	0.437	0.124	0.485
LOC101066249	cep97	31033.ENSTRUP00000039772	31033.ENSTRUP00000031067	0	0	0	0	0.062	0.052	0.219	0.708	0.770
LOC101066249	TUBA4A	31033.ENSTRUP00000039772	31033.ENSTRUP00000036135	0	0	0	0	0.058	0.269	0.173	0.230	0.502
LOC101066249	csnk1e	31033.ENSTRUP00000039772	31033.ENSTRUP00000043498	0	0	0	0	0	0	0.438	0.041	0.438
LOC101066249	trrap	31033.ENSTRUP00000039772	31033.ENSTRUP00000043149	0	0	0	0	0	0	0	0.524	0.524
LOC101066695	ormdl3	31033.ENSTRUP00000023022	31033.ENSTRUP00000008751	0	0	0	0	0.095	0	0.501	0.074	0.545
LOC101066695	ormdl1	31033.ENSTRUP00000023022	31033.ENSTRUP00000032362	0	0	0	0	0.095	0	0.436	0.074	0.486
LOC101066695	LOC101078742	31033.ENSTRUP00000023022	31033.ENSTRUP00000039049	0	0	0	0	0	0	0.437	0.161	0.507
LOC101066999	SPEG	31033.ENSTRUP00000035834	31033.ENSTRUP00000008607	0	0	0	0	0.063	0.325	0.235	0.069	0.489
LOC101066999	PTS	31033.ENSTRUP00000035834	31033.ENSTRUP00000044069	0	0	0	0	0	0.131	0	0.502	0.548
LOC101067086	asmt	31033.ENSTRUP00000033601	31033.ENSTRUP00000014288	0	0	0	0	0	0	0	0.523	0.523
LOC101067086	LOC101069117	31033.ENSTRUP00000033601	31033.ENSTRUP00000014908	0	0	0	0	0.062	0.237	0.234	0.328	0.582
LOC101067086	gpr82	31033.ENSTRUP00000033601	31033.ENSTRUP00000032521	0	0	0	0	0.060	0	0	0.472	0.482
LOC101067086	lcmt2	31033.ENSTRUP00000033601	31033.ENSTRUP00000039100	0	0	0	0	0.063	0	0.442	0.169	0.527
LOC101067147	traf3ip1	31033.ENSTRUP00000043384	31033.ENSTRUP00000015334	0	0	0	0	0.060	0	0	0.637	0.644
LOC101067757	TGDS	31033.ENSTRUP00000035012	31033.ENSTRUP00000010619	0	0	0	0	0	0	0	0.648	0.648
LOC101067757	SH3RF3	31033.ENSTRUP00000035012	31033.ENSTRUP00000011885	0	0	0	0	0	0.080	0	0.376	0.401
LOC101067757	gpr82	31033.ENSTRUP00000035012	31033.ENSTRUP00000032521	0	0	0	0	0	0	0	0.468	0.468
LOC101067896	edar	31033.ENSTRUP00000031650	31033.ENSTRUP00000010914	0	0	0	0	0	0	0	0.503	0.503
LOC101067897	nfe2l2	31033.ENSTRUP00000043492	31033.ENSTRUP00000044833	0	0	0	0	0	0.274	0.355	0.329	0.658
LOC101068581	abcc4	31033.ENSTRUP00000010529	31033.ENSTRUP00000010438	0	0	0	0	0.060	0.162	0.250	0.368	0.576
LOC101068581	LOC101072012	31033.ENSTRUP00000010529	31033.ENSTRUP00000039408	0	0	0	0	0.054	0.155	0.250	0.159	0.428
LOC101069117	LOC101075215	31033.ENSTRUP00000014908	31033.ENSTRUP00000005205	0	0	0	0	0	0.087	0.082	0.407	0.459
LOC101069117	gsk3b	31033.ENSTRUP00000014908	31033.ENSTRUP00000005296	0.044	0	0	0	0.063	0.360	0.462	0.259	0.729
LOC101069117	SPEG	31033.ENSTRUP00000014908	31033.ENSTRUP00000008607	0	0	0	0	0.060	0.150	0.221	0.161	0.407
LOC101069117	myo16	31033.ENSTRUP00000014908	31033.ENSTRUP00000013743	0	0	0	0	0.063	0.397	0.165	0.120	0.529
LOC101069117	rac1	31033.ENSTRUP00000014908	31033.ENSTRUP00000042931	0	0	0	0	0.063	0.121	0.329	0.068	0.416
LOC101069117	LOC101077609	31033.ENSTRUP00000014908	31033.ENSTRUP00000018486	0	0	0.334	0	0.065	0.104	0.132	0.054	0.458
LOC101069117	cep97	31033.ENSTRUP00000014908	31033.ENSTRUP00000031067	0	0	0	0	0.060	0.343	0.087	0.164	0.465
LOC101069117	sf3b1	31033.ENSTRUP00000014908	31033.ENSTRUP00000039721	0	0	0	0	0.150	0.396	0	0.055	0.472
LOC101069117	ube2i	31033.ENSTRUP00000014908	31033.ENSTRUP00000040080	0	0	0	0	0.061	0.078	0.143	0.399	0.494
LOC101069117	lcmt2	31033.ENSTRUP00000014908	31033.ENSTRUP00000039100	0	0	0	0	0.060	0.269	0.209	0.194	0.503
LOC101069117	csnk1e	31033.ENSTRUP00000014908	31033.ENSTRUP00000043498	0	0	0	0	0.061	0.132	0.454	0.098	0.544
LOC101069117	phkg2	31033.ENSTRUP00000014908	31033.ENSTRUP00000040177	0	0	0	0	0.061	0	0.600	0.080	0.624
LOC101069418	STX19	31033.ENSTRUP00000006989	31033.ENSTRUP00000003533	0	0	0	0	0.062	0.378	0.290	0.199	0.623
LOC101069418	TRAPPC10	31033.ENSTRUP00000006989	31033.ENSTRUP00000037785	0	0	0	0	0.058	0	0	0.411	0.421
LOC101069418	stx4	31033.ENSTRUP00000006989	31033.ENSTRUP00000028564	0	0	0	0	0.062	0.378	0.290	0.199	0.623
LOC101069418	sec22a	31033.ENSTRUP00000006989	31033.ENSTRUP00000036409	0	0	0	0	0.063	0.385	0.536	0.393	0.815
LOC101069419	hacd2	31033.ENSTRUP00000021565	31033.ENSTRUP00000037000	0	0	0	0	0.062	0.077	0	0.613	0.635
LOC101069496	gsk3b	31033.ENSTRUP00000015713	31033.ENSTRUP00000005296	0	0	0	0	0.060	0.150	0.177	0.333	0.502
LOC101069496	gfra1	31033.ENSTRUP00000015713	31033.ENSTRUP00000027765	0	0	0	0	0.050	0	0.458	0	0.463
LOC101069649	gsk3b	31033.ENSTRUP00000008364	31033.ENSTRUP00000005296	0	0	0	0	0.049	0.149	0.471	0.491	0.752
LOC101069649	wnt10a	31033.ENSTRUP00000008364	31033.ENSTRUP00000007625	0	0	0	0.889	0.061	0	0.730	0.637	0.753
LOC101069649	erbb4	31033.ENSTRUP00000008364	31033.ENSTRUP00000021302	0	0	0	0	0	0.198	0.179	0.163	0.400
LOC101069649	LOC101073575	31033.ENSTRUP00000008364	31033.ENSTRUP00000043883	0	0	0	0	0.050	0	0.338	0.125	0.401
LOC101069649	LOC101077609	31033.ENSTRUP00000008364	31033.ENSTRUP00000018486	0	0	0	0	0	0.069	0.385	0	0.402
LOC101069649	tcf7l2	31033.ENSTRUP00000008364	31033.ENSTRUP00000031774	0	0	0	0	0	0.198	0	0.399	0.497
LOC101069649	frzb	31033.ENSTRUP00000008364	31033.ENSTRUP00000036309	0	0	0	0	0	0.216	0.251	0.389	0.609
LOC101069722	LONRF2	31033.ENSTRUP00000043609	31033.ENSTRUP00000038505	0	0	0	0	0.118	0	0	0.355	0.406
LOC101069722	csnk1e	31033.ENSTRUP00000043609	31033.ENSTRUP00000043498	0	0	0	0	0	0.077	0.096	0.401	0.456
LOC101069722	LOC101073052	31033.ENSTRUP00000043609	31033.ENSTRUP00000044108	0	0	0	0	0	0	0	0.518	0.518
LOC101070644	g6pc	31033.ENSTRUP00000025831	31033.ENSTRUP00000016548	0	0	0	0	0.061	0	0	0.525	0.534
LOC101070646	SPEG	31033.ENSTRUP00000017072	31033.ENSTRUP00000008607	0	0	0	0	0.213	0.360	0.319	0.197	0.687
LOC101070646	crhr1	31033.ENSTRUP00000017072	31033.ENSTRUP00000020207	0	0	0	0	0.051	0.045	0	0.397	0.405
LOC101070646	LOC101073795	31033.ENSTRUP00000017072	31033.ENSTRUP00000035084	0	0	0	0	0.195	0	0.478	0.123	0.599
LOC101070646	LOC777993	31033.ENSTRUP00000017072	31033.ENSTRUP00000044068	0	0	0	0	0.788	0.277	0.191	0.538	0.935
LOC101070646	Neb	31033.ENSTRUP00000017072	31033.ENSTRUP00000037452	0	0	0	0	0.986	0	0.533	0.462	0.996
LOC101070798	tcf7l2	31033.ENSTRUP00000043949	31033.ENSTRUP00000031774	0	0	0	0.554	0.060	0.152	0.197	0.343	0.401
LOC101070798	nr0b1	31033.ENSTRUP00000043949	31033.ENSTRUP00000038659	0	0	0	0	0	0.115	0	0.558	0.592
LOC101070957	frzb	31033.ENSTRUP00000036504	31033.ENSTRUP00000036309	0	0	0	0	0.056	0	0	0.470	0.478
LOC101070957	LOC101073575	31033.ENSTRUP00000036504	31033.ENSTRUP00000043883	0	0	0	0	0.060	0.269	0.285	0.121	0.510
LOC101071101	SPEG	31033.ENSTRUP00000028196	31033.ENSTRUP00000008607	0	0	0	0	0.061	0.418	0.063	0.056	0.451
LOC101071101	asb1	31033.ENSTRUP00000028196	31033.ENSTRUP00000014875	0	0	0.470	0.705	0	0.084	0.210	0.751	0.488
LOC101071101	ube2f	31033.ENSTRUP00000028196	31033.ENSTRUP00000018650	0	0	0	0	0.061	0.133	0.512	0.097	0.593
LOC101071101	ube2i	31033.ENSTRUP00000028196	31033.ENSTRUP00000040080	0	0	0	0	0	0.266	0.239	0.055	0.426
LOC101071102	ahr1a	31033.ENSTRUP00000027383	31033.ENSTRUP00000022580	0	0	0	0	0	0	0	0.522	0.522
LOC101071102	adk	31033.ENSTRUP00000027383	31033.ENSTRUP00000033655	0	0	0	0	0	0.331	0	0.260	0.483
LOC101071102	nfe2l2	31033.ENSTRUP00000027383	31033.ENSTRUP00000044833	0	0	0	0	0	0.087	0	0.681	0.696
LOC101071184	nr4a2	31033.ENSTRUP00000009114	31033.ENSTRUP00000018382	0	0	0	0.662	0	0.265	0.197	0.118	0.401
LOC101071184	stat4	31033.ENSTRUP00000009114	31033.ENSTRUP00000028049	0	0	0	0	0	0.119	0.165	0.327	0.461
LOC101071184	med24	31033.ENSTRUP00000009114	31033.ENSTRUP00000041882	0	0	0	0	0.061	0.390	0.098	0.120	0.484
LOC101071184	rpl8	31033.ENSTRUP00000009114	31033.ENSTRUP00000035727	0	0	0	0	0	0.054	0	0.556	0.562
LOC101071184	SUMO3	31033.ENSTRUP00000009114	31033.ENSTRUP00000022408	0	0	0	0	0	0.153	0.537	0	0.591
LOC101071184	ube2i	31033.ENSTRUP00000009114	31033.ENSTRUP00000040080	0	0	0	0	0	0.207	0.725	0.041	0.772
LOC101071184	med1	31033.ENSTRUP00000009114	31033.ENSTRUP00000030515	0	0	0	0	0	0.689	0.499	0.241	0.871
LOC101071255	acmsd	31033.ENSTRUP00000028273	31033.ENSTRUP00000019820	0	0	0	0	0.059	0	0	0.530	0.538
LOC101071255	rac1	31033.ENSTRUP00000028273	31033.ENSTRUP00000042931	0	0	0	0	0.050	0.155	0.386	0.106	0.500
LOC101072012	abcc4	31033.ENSTRUP00000039408	31033.ENSTRUP00000010438	0	0	0	0	0	0.074	0.374	0.049	0.400
LOC101072012	adrb1	31033.ENSTRUP00000039408	31033.ENSTRUP00000031392	0	0	0	0	0	0	0.505	0.083	0.526
LOC101072012	itgb3	31033.ENSTRUP00000039408	31033.ENSTRUP00000033928	0	0	0	0	0.062	0.060	0.459	0.159	0.545
LOC101072012	itgb5	31033.ENSTRUP00000039408	31033.ENSTRUP00000040474	0	0	0	0	0	0.050	0.359	0.140	0.430
LOC101072012	rac1	31033.ENSTRUP00000039408	31033.ENSTRUP00000042931	0	0	0	0	0.060	0.153	0.413	0.202	0.577
LOC101072756	phkg2	31033.ENSTRUP00000015691	31033.ENSTRUP00000040177	0	0	0	0	0	0	0	0.407	0.407
LOC101072756	g6pc	31033.ENSTRUP00000015691	31033.ENSTRUP00000016548	0	0	0	0.955	0	0	0.800	0.556	0.804
LOC101072756	aldoa	31033.ENSTRUP00000015691	31033.ENSTRUP00000023935	0	0	0	0	0.058	0	0.800	0.097	0.815
LOC101072757	LYPD1	31033.ENSTRUP00000033713	31033.ENSTRUP00000024918	0	0	0	0	0.060	0	0	0.389	0.401
LOC101072757	RPL19 (1 of many)	31033.ENSTRUP00000033713	31033.ENSTRUP00000029939	0	0	0	0	0.194	0.271	0.176	0.056	0.481
LOC101072757	rpl8	31033.ENSTRUP00000033713	31033.ENSTRUP00000035727	0	0	0	0	0.192	0.271	0.176	0.065	0.485
LOC101072897	tmeff2	31033.ENSTRUP00000043871	31033.ENSTRUP00000006414	0	0	0	0	0.058	0.208	0.234	0.166	0.459
LOC101072897	LOC777975	31033.ENSTRUP00000043871	31033.ENSTRUP00000036627	0	0	0	0	0.060	0.149	0.234	0.170	0.423
LOC101072900	gpr143	31033.ENSTRUP00000014611	31033.ENSTRUP00000024106	0	0	0	0	0.058	0	0	0.398	0.408
LOC101072980	asb1	31033.ENSTRUP00000016388	31033.ENSTRUP00000014875	0	0	0	0	0	0.043	0	0.473	0.474
LOC101072980	traf3ip1	31033.ENSTRUP00000016388	31033.ENSTRUP00000015334	0	0	0	0	0	0	0	0.422	0.422
LOC101072980	ahr1a	31033.ENSTRUP00000016388	31033.ENSTRUP00000022580	0	0	0	0	0	0	0	0.524	0.524
LOC101073575	erbb4	31033.ENSTRUP00000043883	31033.ENSTRUP00000021302	0	0	0	0	0.060	0.154	0.451	0.157	0.582
LOC101073575	app	31033.ENSTRUP00000043883	31033.ENSTRUP00000027587	0	0	0	0	0.055	0.078	0.476	0.166	0.568
LOC101073575	atg6	31033.ENSTRUP00000043883	31033.ENSTRUP00000034988	0	0	0	0	0	0	0	0.582	0.582
LOC101073575	MAP3K14	31033.ENSTRUP00000043883	31033.ENSTRUP00000036335	0	0	0	0	0	0.267	0.362	0.296	0.642
LOC101073575	il1rapl1	31033.ENSTRUP00000043883	31033.ENSTRUP00000038694	0	0	0	0	0.060	0	0.475	0	0.485
LOC101073575	rac1	31033.ENSTRUP00000043883	31033.ENSTRUP00000042931	0	0	0	0	0.091	0.333	0.765	0.133	0.860
LOC101073795	SPEG	31033.ENSTRUP00000035084	31033.ENSTRUP00000008607	0	0	0	0.548	0.080	0	0.367	0.140	0.421
LOC101073795	med24	31033.ENSTRUP00000035084	31033.ENSTRUP00000041882	0	0	0	0	0	0	0	0.465	0.465
LOC101073795	Neb	31033.ENSTRUP00000035084	31033.ENSTRUP00000037452	0	0	0	0	0.188	0	0.478	0.238	0.648
LOC101073795	hao2	31033.ENSTRUP00000035084	31033.ENSTRUP00000041074	0	0	0	0	0	0	0	0.669	0.669
LOC101074685	st6gal2	31033.ENSTRUP00000034322	31033.ENSTRUP00000034080	0	0	0	0	0	0	0	0.687	0.687
LOC101074771	acmsd	31033.ENSTRUP00000020224	31033.ENSTRUP00000019820	0	0	0	0	0	0	0	0.418	0.418
LOC101074771	sema5b	31033.ENSTRUP00000020224	31033.ENSTRUP00000036229	0	0	0	0	0	0	0	0.525	0.525
LOC101074914	SPEG	31033.ENSTRUP00000014173	31033.ENSTRUP00000008607	0	0	0	0	0.050	0.271	0.180	0.210	0.491
LOC101074914	myo1b	31033.ENSTRUP00000014173	31033.ENSTRUP00000010140	0	0	0	0	0.062	0.156	0.287	0.145	0.452
LOC101074914	baiap2	31033.ENSTRUP00000014173	31033.ENSTRUP00000014069	0	0	0	0	0	0.044	0.437	0	0.438
LOC101074914	MYO1D	31033.ENSTRUP00000014173	31033.ENSTRUP00000033852	0	0	0	0	0.062	0.156	0.291	0.087	0.418
LOC101074914	scrn3a	31033.ENSTRUP00000014173	31033.ENSTRUP00000045085	0	0	0	0	0.060	0.280	0.285	0.110	0.511
LOC101074914	rac1	31033.ENSTRUP00000014173	31033.ENSTRUP00000042931	0	0	0	0	0.063	0.122	0.328	0.221	0.511
LOC101074914	LOC101077609	31033.ENSTRUP00000014173	31033.ENSTRUP00000018486	0	0	0	0	0.061	0.122	0.472	0.073	0.542
LOC101074914	vcl	31033.ENSTRUP00000014173	31033.ENSTRUP00000033393	0	0	0	0	0	0.150	0.243	0.397	0.578
LOC101074995	gmppa	31033.ENSTRUP00000020495	31033.ENSTRUP00000023981	0	0	0	0	0	0	0	0.527	0.527
LOC101075215	itgb5	31033.ENSTRUP00000005205	31033.ENSTRUP00000040474	0	0	0	0	0.063	0.085	0.241	0.246	0.443
LOC101075215	itgb3	31033.ENSTRUP00000005205	31033.ENSTRUP00000033928	0	0	0	0	0.087	0.119	0.241	0.393	0.579
LOC101075215	vcl	31033.ENSTRUP00000005205	31033.ENSTRUP00000033393	0	0	0	0	0.062	0.137	0.245	0.484	0.642
LOC101075215	afap1l2	31033.ENSTRUP00000005205	31033.ENSTRUP00000029576	0	0	0	0	0.049	0	0	0.640	0.643
LOC101075215	SPEG	31033.ENSTRUP00000005205	31033.ENSTRUP00000008607	0	0	0	0	0.060	0.326	0	0.529	0.675
LOC101075355	asmt	31033.ENSTRUP00000018944	31033.ENSTRUP00000014288	0	0	0	0	0	0	0	0.636	0.636
LOC101075355	ube2i	31033.ENSTRUP00000018944	31033.ENSTRUP00000040080	0	0	0	0	0	0.141	0.361	0	0.427
LOC101076020	vcl	31033.ENSTRUP00000016849	31033.ENSTRUP00000033393	0	0	0	0	0.060	0.210	0.293	0	0.429
LOC101076249	vcl	31033.ENSTRUP00000016648	31033.ENSTRUP00000033393	0	0	0	0	0.060	0.210	0.293	0	0.429
LOC101076861	ehhadh	31033.ENSTRUP00000028756	31033.ENSTRUP00000026135	0	0	0	0	0.126	0.275	0.457	0.183	0.681
LOC101076861	hao2	31033.ENSTRUP00000028756	31033.ENSTRUP00000041074	0	0	0	0	0.111	0	0.437	0.063	0.490
LOC101076861	SLC18A3	31033.ENSTRUP00000028756	31033.ENSTRUP00000029269	0	0.080	0	0	0.181	0	0	0.705	0.758
LOC101077156	SPEG	31033.ENSTRUP00000044000	31033.ENSTRUP00000008607	0	0	0	0	0.061	0.418	0.063	0.056	0.451
LOC101077156	ube2i	31033.ENSTRUP00000044000	31033.ENSTRUP00000040080	0	0	0	0	0	0.266	0.239	0.055	0.426
LOC101077384	calcrl	31033.ENSTRUP00000014560	31033.ENSTRUP00000016740	0	0	0	0	0	0	0.800	0	0.800
LOC101077609	wnt10a	31033.ENSTRUP00000018486	31033.ENSTRUP00000007625	0	0	0	0	0	0.069	0.385	0.060	0.414
LOC101077609	SPEG	31033.ENSTRUP00000018486	31033.ENSTRUP00000008607	0	0	0	0	0.061	0.268	0.445	0	0.585
LOC101077609	erbb4	31033.ENSTRUP00000018486	31033.ENSTRUP00000021302	0	0	0	0	0	0.127	0.318	0.097	0.415
LOC101077609	sec22a	31033.ENSTRUP00000018486	31033.ENSTRUP00000036409	0	0	0	0	0.092	0.150	0.226	0.149	0.423
LOC101077609	rac1	31033.ENSTRUP00000018486	31033.ENSTRUP00000042931	0	0	0	0	0.061	0.058	0.322	0.203	0.458
LOC101077609	chn1	31033.ENSTRUP00000018486	31033.ENSTRUP00000045021	0	0	0	0	0	0.153	0.489	0	0.548
LOC101078065	f5	31033.ENSTRUP00000017200	31033.ENSTRUP00000036858	0	0	0	0	0.060	0	0.062	0.377	0.402
LOC101078512	cdk5r1	31033.ENSTRUP00000027959	31033.ENSTRUP00000004575	0	0	0	0	0	0	0.532	0.268	0.642
LOC101078512	gsk3b	31033.ENSTRUP00000027959	31033.ENSTRUP00000005296	0	0	0	0	0.061	0	0	0.472	0.483
LOC101078739	ndufa10	31033.ENSTRUP00000041825	31033.ENSTRUP00000023670	0	0	0	0	0.279	0.903	0	0.407	0.954
LOC101078739	VDAC2 (1 of many)	31033.ENSTRUP00000041825	31033.ENSTRUP00000034955	0	0	0	0	0.147	0.602	0	0.049	0.648
LOC101078739	hao2	31033.ENSTRUP00000041825	31033.ENSTRUP00000041074	0	0	0	0	0.062	0	0	0.408	0.420
LOC101078739	atp5g3	31033.ENSTRUP00000041825	31033.ENSTRUP00000044983	0	0	0	0	0.325	0	0	0.550	0.683
LOC101078742	ormdl3	31033.ENSTRUP00000039049	31033.ENSTRUP00000008751	0	0	0	0	0.061	0	0.459	0.077	0.490
LOC101078742	trpm2	31033.ENSTRUP00000039049	31033.ENSTRUP00000030892	0	0	0	0	0.060	0	0.529	0	0.538
LOC101078742	ormdl1	31033.ENSTRUP00000039049	31033.ENSTRUP00000032362	0	0	0	0	0.061	0	0.444	0.077	0.476
LOC101078745	TGDS	31033.ENSTRUP00000026626	31033.ENSTRUP00000010619	0.151	0	0	0	0.062	0	0.412	0.230	0.591
LOC446041	hibch	31033.ENSTRUP00000032796	31033.ENSTRUP00000032891	0	0	0	0	0	0	0	0.479	0.479
