#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
LOC101073575	atf2	31033.ENSTRUP00000043883	31033.ENSTRUP00000044991	0	0	0	0	0.060	0.602	0.538	0.231	0.849
LOC101073795	SPEG	31033.ENSTRUP00000035084	31033.ENSTRUP00000008607	0	0	0	0.548	0.080	0	0.367	0.140	0.421
LOC101073795	NRAP	31033.ENSTRUP00000035084	31033.ENSTRUP00000032164	0	0	0	0	0.119	0	0.329	0.105	0.424
LOC101073795	med24	31033.ENSTRUP00000035084	31033.ENSTRUP00000041882	0	0	0	0	0	0	0	0.465	0.465
LOC101073795	Neb	31033.ENSTRUP00000035084	31033.ENSTRUP00000037452	0	0	0	0	0.188	0	0.478	0.238	0.648
LOC101073795	hao2	31033.ENSTRUP00000035084	31033.ENSTRUP00000041074	0	0	0	0	0	0	0	0.669	0.669
LOC101073884	SLC18A3	31033.ENSTRUP00000041254	31033.ENSTRUP00000029269	0	0	0	0	0.067	0	0	0.473	0.487
LOC101073884	Synaptotagmin-1-like	31033.ENSTRUP00000041254	31033.ENSTRUP00000032943	0	0	0	0	0.086	0	0.461	0.228	0.586
LOC101073884	crym	31033.ENSTRUP00000041254	31033.ENSTRUP00000042917	0	0	0	0	0.061	0	0	0.399	0.411
LOC101073884	gad1	31033.ENSTRUP00000041254	31033.ENSTRUP00000045644	0	0	0	0	0.063	0.153	0	0.526	0.590
LOC101074307	cog3	31033.ENSTRUP00000019760	31033.ENSTRUP00000018256	0	0	0	0	0.050	0	0.480	0.217	0.579
LOC101074307	NT5C	31033.ENSTRUP00000019760	31033.ENSTRUP00000043980	0	0	0	0	0	0	0	0.458	0.457
LOC101074307	atg6	31033.ENSTRUP00000019760	31033.ENSTRUP00000034988	0	0	0	0	0.048	0	0	0.454	0.457
LOC101074307	kctd12	31033.ENSTRUP00000019760	31033.ENSTRUP00000026778	0	0	0	0	0	0	0	0.472	0.472
LOC101074307	TRAPPC10	31033.ENSTRUP00000019760	31033.ENSTRUP00000037785	0	0	0	0	0	0	0.471	0.094	0.500
LOC101074307	sec22a	31033.ENSTRUP00000019760	31033.ENSTRUP00000036409	0	0	0	0	0.050	0	0.466	0.327	0.628
LOC101074391	gsk3b	31033.ENSTRUP00000033230	31033.ENSTRUP00000005296	0	0	0	0	0.175	0.153	0.175	0.093	0.407
LOC101074391	ehhadh	31033.ENSTRUP00000033230	31033.ENSTRUP00000026135	0	0	0	0	0.063	0.272	0.136	0.128	0.417
LOC101074391	hibch	31033.ENSTRUP00000033230	31033.ENSTRUP00000032891	0	0	0	0	0.118	0.272	0.136	0.073	0.416
LOC101074391	mlst8	31033.ENSTRUP00000033230	31033.ENSTRUP00000043272	0	0	0	0	0.060	0	0.318	0.200	0.442
LOC101074462	TACO1	31033.ENSTRUP00000036452	31033.ENSTRUP00000009609	0	0	0	0	0	0	0	0.663	0.663
LOC101074551	RAB17	31033.ENSTRUP00000034358	31033.ENSTRUP00000021192	0	0	0	0	0.060	0.083	0.279	0.173	0.417
LOC101074551	rab20	31033.ENSTRUP00000034358	31033.ENSTRUP00000024758	0	0	0	0	0.060	0.083	0.279	0.173	0.417
LOC101074551	Snx11	31033.ENSTRUP00000034358	31033.ENSTRUP00000030794	0	0	0	0	0.100	0.175	0	0.572	0.654
LOC101074685	st6gal2	31033.ENSTRUP00000034322	31033.ENSTRUP00000034080	0	0	0	0	0	0	0	0.687	0.687
LOC101074688	pde11a	31033.ENSTRUP00000012757	31033.ENSTRUP00000044767	0	0	0	0.748	0	0	0.362	0.326	0.409
LOC101074688	NT5C	31033.ENSTRUP00000012757	31033.ENSTRUP00000043980	0	0	0	0	0	0	0.650	0	0.650
LOC101074688	NT5C3B (1 of many)	31033.ENSTRUP00000012757	31033.ENSTRUP00000026613	0	0	0	0	0	0	0.650	0.066	0.659
LOC101074688	adcy5	31033.ENSTRUP00000012757	31033.ENSTRUP00000036522	0	0	0	0	0.118	0.145	0.682	0.097	0.754
LOC101074688	pde6g	31033.ENSTRUP00000012757	31033.ENSTRUP00000013225	0	0	0	0	0.061	0.380	0.455	0.330	0.758
LOC101074767	hdac4	31033.ENSTRUP00000014812	31033.ENSTRUP00000012899	0	0	0	0	0.063	0.044	0.087	0.362	0.408
LOC101074767	LOC101074771	31033.ENSTRUP00000014812	31033.ENSTRUP00000020224	0	0	0	0	0	0	0	0.458	0.457
LOC101074771	acmsd	31033.ENSTRUP00000020224	31033.ENSTRUP00000019820	0	0	0	0	0	0	0	0.418	0.418
LOC101074771	sema5b	31033.ENSTRUP00000020224	31033.ENSTRUP00000036229	0	0	0	0	0	0	0	0.525	0.525
LOC101074914	SPEG	31033.ENSTRUP00000014173	31033.ENSTRUP00000008607	0	0	0	0	0.050	0.271	0.180	0.210	0.491
LOC101074914	myo1b	31033.ENSTRUP00000014173	31033.ENSTRUP00000010140	0	0	0	0	0.062	0.156	0.287	0.145	0.452
LOC101074914	baiap2	31033.ENSTRUP00000014173	31033.ENSTRUP00000014069	0	0	0	0	0	0.044	0.437	0	0.438
LOC101074914	kat6b	31033.ENSTRUP00000014173	31033.ENSTRUP00000034035	0	0	0	0	0	0.266	0.198	0.067	0.402
LOC101074914	kat7	31033.ENSTRUP00000014173	31033.ENSTRUP00000042338	0	0	0	0	0	0.266	0.198	0.067	0.402
LOC101074914	arl5a	31033.ENSTRUP00000014173	31033.ENSTRUP00000037338	0	0	0	0	0.060	0.122	0.332	0.051	0.406
LOC101074914	MYO1D	31033.ENSTRUP00000014173	31033.ENSTRUP00000033852	0	0	0	0	0.062	0.156	0.291	0.087	0.418
LOC101074914	scrn3a	31033.ENSTRUP00000014173	31033.ENSTRUP00000045085	0	0	0	0	0.060	0.280	0.285	0.110	0.511
LOC101074914	rac1	31033.ENSTRUP00000014173	31033.ENSTRUP00000042931	0	0	0	0	0.063	0.122	0.328	0.221	0.511
LOC101074914	LOC101077609	31033.ENSTRUP00000014173	31033.ENSTRUP00000018486	0	0	0	0	0.061	0.122	0.472	0.073	0.542
LOC101074914	vcl	31033.ENSTRUP00000014173	31033.ENSTRUP00000033393	0	0	0	0	0	0.150	0.243	0.397	0.578
LOC101074914	nck2	31033.ENSTRUP00000014173	31033.ENSTRUP00000034543	0	0	0	0	0.060	0	0.532	0.288	0.659
LOC101074995	gmppa	31033.ENSTRUP00000020495	31033.ENSTRUP00000023981	0	0	0	0	0	0	0	0.527	0.527
LOC101074995	mgat4a	31033.ENSTRUP00000020495	31033.ENSTRUP00000036049	0	0	0	0	0.060	0	0.907	0.572	0.959
LOC101075215	itgb5	31033.ENSTRUP00000005205	31033.ENSTRUP00000040474	0	0	0	0	0.063	0.085	0.241	0.246	0.443
LOC101075215	itgb2	31033.ENSTRUP00000005205	31033.ENSTRUP00000038444	0	0	0	0	0.067	0.117	0.241	0.369	0.552
LOC101075215	itgb3	31033.ENSTRUP00000005205	31033.ENSTRUP00000033928	0	0	0	0	0.087	0.119	0.241	0.393	0.579
LOC101075215	TGFB1I1	31033.ENSTRUP00000005205	31033.ENSTRUP00000013271	0	0	0	0.687	0.061	0.118	0.471	0.473	0.590
LOC101075215	vcl	31033.ENSTRUP00000005205	31033.ENSTRUP00000033393	0	0	0	0	0.062	0.137	0.245	0.484	0.642
LOC101075215	afap1l2	31033.ENSTRUP00000005205	31033.ENSTRUP00000029576	0	0	0	0	0.049	0	0	0.640	0.643
LOC101075215	SPEG	31033.ENSTRUP00000005205	31033.ENSTRUP00000008607	0	0	0	0	0.060	0.326	0	0.529	0.675
LOC101075215	nck2	31033.ENSTRUP00000005205	31033.ENSTRUP00000034543	0	0	0	0	0.050	0.642	0.550	0.752	0.956
LOC101075355	asmt	31033.ENSTRUP00000018944	31033.ENSTRUP00000014288	0	0	0	0	0	0	0	0.636	0.636
LOC101075355	ube2i	31033.ENSTRUP00000018944	31033.ENSTRUP00000040080	0	0	0	0	0	0.141	0.361	0	0.427
LOC101075569	Pdzd7	31033.ENSTRUP00000002807	31033.ENSTRUP00000010706	0	0	0	0	0	0.081	0.194	0.329	0.459
LOC101075569	LOC101079192	31033.ENSTRUP00000002807	31033.ENSTRUP00000044093	0	0	0	0	0	0	0	0.525	0.525
LOC101075569	dnajc3	31033.ENSTRUP00000002807	31033.ENSTRUP00000007992	0	0	0	0	0.060	0	0	0.524	0.533
LOC101075569	PTS	31033.ENSTRUP00000002807	31033.ENSTRUP00000044069	0.044	0	0	0	0	0.066	0.532	0	0.545
LOC101075574	LOC101076861	31033.ENSTRUP00000007697	31033.ENSTRUP00000028756	0	0	0	0	0.118	0	0	0.399	0.447
LOC101075574	st6gal2	31033.ENSTRUP00000007697	31033.ENSTRUP00000034080	0	0	0	0	0.061	0	0	0.740	0.745
LOC101075574	SLC18A3	31033.ENSTRUP00000007697	31033.ENSTRUP00000029269	0	0	0	0	0.338	0	0	0.637	0.749
LOC101075796	LOC101076248	31033.ENSTRUP00000017310	31033.ENSTRUP00000035096	0	0	0	0	0	0	0.441	0.056	0.449
LOC101075877	scn4aa	31033.ENSTRUP00000007013	31033.ENSTRUP00000005483	0	0	0	0	0.060	0.142	0	0.375	0.451
LOC101076015	csnk1e	31033.ENSTRUP00000009216	31033.ENSTRUP00000043498	0	0	0	0	0	0.153	0.180	0.334	0.497
LOC101076020	vcl	31033.ENSTRUP00000016849	31033.ENSTRUP00000033393	0	0	0	0	0.060	0.210	0.293	0	0.429
LOC101076248	erbb2	31033.ENSTRUP00000035096	31033.ENSTRUP00000010279	0	0	0	0	0.048	0	0.426	0.087	0.457
LOC101076248	erbb4	31033.ENSTRUP00000035096	31033.ENSTRUP00000021302	0	0	0	0	0.048	0	0.426	0.087	0.457
LOC101076248	mct6	31033.ENSTRUP00000035096	31033.ENSTRUP00000026276	0	0	0	0	0	0	0	0.680	0.680
LOC101076249	vcl	31033.ENSTRUP00000016648	31033.ENSTRUP00000033393	0	0	0	0	0.060	0.210	0.293	0	0.429
LOC101076469	me3	31033.ENSTRUP00000011674	31033.ENSTRUP00000031406	0	0	0	0	0	0.068	0	0.387	0.404
LOC101076469	ube2i	31033.ENSTRUP00000011674	31033.ENSTRUP00000040080	0	0	0	0	0.061	0.076	0.309	0.126	0.405
LOC101076469	hdac4	31033.ENSTRUP00000011674	31033.ENSTRUP00000012899	0.047	0	0	0	0	0.160	0.219	0.177	0.416
LOC101076469	xrcc5	31033.ENSTRUP00000011674	31033.ENSTRUP00000028511	0	0	0	0	0	0.266	0.167	0.142	0.429
LOC101076469	bard1	31033.ENSTRUP00000011674	31033.ENSTRUP00000037470	0	0	0	0	0.063	0.129	0.148	0.282	0.433
LOC101076469	trrap	31033.ENSTRUP00000011674	31033.ENSTRUP00000043149	0	0	0	0	0	0.165	0.309	0.105	0.438
LOC101076469	LONRF2	31033.ENSTRUP00000011674	31033.ENSTRUP00000038505	0	0	0	0	0.061	0.153	0.316	0.095	0.441
LOC101076469	prmt2	31033.ENSTRUP00000011674	31033.ENSTRUP00000033146	0	0	0	0	0	0.253	0.218	0.120	0.441
LOC101076469	zic5	31033.ENSTRUP00000011674	31033.ENSTRUP00000029786	0	0	0	0	0.060	0.082	0.134	0.361	0.458
LOC101076469	maob	31033.ENSTRUP00000011674	31033.ENSTRUP00000035302	0	0	0	0	0.060	0.268	0.213	0.122	0.460
LOC101076469	kat7	31033.ENSTRUP00000011674	31033.ENSTRUP00000042338	0	0	0	0	0.046	0.275	0.207	0.163	0.479
LOC101076469	kat6b	31033.ENSTRUP00000011674	31033.ENSTRUP00000034035	0	0	0	0	0.046	0.318	0.207	0.134	0.493
LOC101076469	xrcc6	31033.ENSTRUP00000011674	31033.ENSTRUP00000043728	0	0	0	0	0.063	0.284	0.167	0.212	0.500
LOC101076469	tcf7l2	31033.ENSTRUP00000011674	31033.ENSTRUP00000031774	0	0	0	0	0.058	0.043	0.481	0.077	0.510
LOC101076469	chaf1b	31033.ENSTRUP00000011674	31033.ENSTRUP00000030547	0	0	0	0	0.067	0.391	0	0.224	0.520
LOC101076469	ing1	31033.ENSTRUP00000011674	31033.ENSTRUP00000025019	0	0	0	0	0.061	0.378	0.195	0.174	0.559
LOC101076469	sf3b1	31033.ENSTRUP00000011674	31033.ENSTRUP00000039721	0	0	0	0	0	0.154	0.481	0.099	0.569
LOC101076469	wdr90	31033.ENSTRUP00000011674	31033.ENSTRUP00000039113	0	0	0	0	0.063	0.383	0.290	0.142	0.600
LOC101076469	cbx7	31033.ENSTRUP00000011674	31033.ENSTRUP00000043720	0	0	0	0	0	0.399	0.138	0.297	0.604
LOC101076469	hat1	31033.ENSTRUP00000011674	31033.ENSTRUP00000045487	0	0	0	0	0.063	0.391	0.202	0.246	0.610
LOC101076469	bcl9	31033.ENSTRUP00000011674	31033.ENSTRUP00000030622	0	0	0	0	0	0.378	0.506	0.140	0.712
LOC101076469	cbx1	31033.ENSTRUP00000011674	31033.ENSTRUP00000030902	0	0	0	0	0.055	0.576	0.203	0.216	0.716
LOC101076628	PARP9	31033.ENSTRUP00000028692	31033.ENSTRUP00000011908	0	0	0	0	0	0	0	0.467	0.467
LOC101076628	rif1	31033.ENSTRUP00000028692	31033.ENSTRUP00000040388	0	0	0	0	0.061	0	0	0.525	0.534
LOC101076860	SPEG	31033.ENSTRUP00000013701	31033.ENSTRUP00000008607	0	0	0	0	0.062	0.391	0.235	0.093	0.550
LOC101076860	il1rapl1	31033.ENSTRUP00000013701	31033.ENSTRUP00000038694	0	0	0	0	0	0.272	0.221	0.106	0.448
LOC101076860	lrit1	31033.ENSTRUP00000013701	31033.ENSTRUP00000029926	0	0	0	0	0	0.288	0.272	0	0.459
LOC101076860	PTS	31033.ENSTRUP00000013701	31033.ENSTRUP00000044069	0	0	0	0	0	0.131	0	0.620	0.655
LOC101076860	nck2	31033.ENSTRUP00000013701	31033.ENSTRUP00000034543	0	0	0	0	0.060	0.154	0	0.643	0.691
LOC101076861	ehhadh	31033.ENSTRUP00000028756	31033.ENSTRUP00000026135	0	0	0	0	0.126	0.275	0.457	0.183	0.681
LOC101076861	acadsb	31033.ENSTRUP00000028756	31033.ENSTRUP00000026760	0	0	0	0	0.170	0.265	0.180	0.073	0.474
LOC101076861	gad1	31033.ENSTRUP00000028756	31033.ENSTRUP00000045644	0	0	0	0	0.081	0	0	0.391	0.416
LOC101076861	hao2	31033.ENSTRUP00000028756	31033.ENSTRUP00000041074	0	0	0	0	0.111	0	0.437	0.063	0.490
LOC101076861	SLC18A3	31033.ENSTRUP00000028756	31033.ENSTRUP00000029269	0	0.080	0	0	0.181	0	0	0.705	0.758
LOC101077015	ace	31033.ENSTRUP00000003859	31033.ENSTRUP00000042104	0	0	0.216	0	0	0	0	0.399	0.508
LOC101077015	cxcr4	31033.ENSTRUP00000003859	31033.ENSTRUP00000022640	0	0	0	0	0	0.068	0	0.627	0.637
LOC101077015	gcg	31033.ENSTRUP00000003859	31033.ENSTRUP00000011009	0	0	0	0	0.063	0.080	0.520	0.472	0.752
LOC101077156	SPEG	31033.ENSTRUP00000044000	31033.ENSTRUP00000008607	0	0	0	0	0.061	0.418	0.063	0.056	0.451
LOC101077156	ube2i	31033.ENSTRUP00000044000	31033.ENSTRUP00000040080	0	0	0	0	0	0.266	0.239	0.055	0.426
LOC101077158	hs6st3	31033.ENSTRUP00000014835	31033.ENSTRUP00000005039	0	0	0	0	0.056	0	0.478	0.210	0.576
LOC101077158	LOC101078740	31033.ENSTRUP00000014835	31033.ENSTRUP00000044079	0	0	0	0	0	0.059	0.459	0.097	0.500
LOC101077158	hs3st3a1	31033.ENSTRUP00000014835	31033.ENSTRUP00000023557	0	0	0	0	0	0.059	0.459	0.211	0.563
LOC101077384	adm5	31033.ENSTRUP00000014560	31033.ENSTRUP00000029844	0	0	0	0	0	0	0.600	0	0.600
LOC101077384	calcrl	31033.ENSTRUP00000014560	31033.ENSTRUP00000016740	0	0	0	0	0	0	0.800	0	0.800
LOC101077387	SPEG	31033.ENSTRUP00000037819	31033.ENSTRUP00000008607	0	0	0	0	0.061	0.056	0.289	0.340	0.528
LOC101077387	rhot2	31033.ENSTRUP00000037819	31033.ENSTRUP00000039397	0	0	0	0	0	0.148	0.541	0	0.592
LOC101077387	rac1	31033.ENSTRUP00000037819	31033.ENSTRUP00000042931	0	0	0	0	0	0.269	0.464	0.086	0.610
LOC101077463	cryl1	31033.ENSTRUP00000042396	31033.ENSTRUP00000040269	0	0	0	0	0.061	0	0	0.527	0.536
LOC101077609	exoc7	31033.ENSTRUP00000018486	31033.ENSTRUP00000007244	0	0	0	0	0.052	0.200	0.187	0.261	0.483
LOC101077609	wnt10a	31033.ENSTRUP00000018486	31033.ENSTRUP00000007625	0	0	0	0	0	0.069	0.385	0.060	0.414
LOC101077609	wnt6	31033.ENSTRUP00000018486	31033.ENSTRUP00000008529	0	0	0	0	0	0.069	0.385	0	0.402
LOC101077609	SPEG	31033.ENSTRUP00000018486	31033.ENSTRUP00000008607	0	0	0	0	0.061	0.268	0.445	0	0.585
LOC101077609	erbb2	31033.ENSTRUP00000018486	31033.ENSTRUP00000010279	0	0	0	0	0	0.127	0.318	0.097	0.415
LOC101077609	TBC1D8	31033.ENSTRUP00000018486	31033.ENSTRUP00000038126	0	0	0	0	0.050	0.147	0.329	0	0.408
LOC101077609	erbb4	31033.ENSTRUP00000018486	31033.ENSTRUP00000021302	0	0	0	0	0	0.127	0.318	0.097	0.415
LOC101077609	sec22a	31033.ENSTRUP00000018486	31033.ENSTRUP00000036409	0	0	0	0	0.092	0.150	0.226	0.149	0.423
LOC101077609	rac1	31033.ENSTRUP00000018486	31033.ENSTRUP00000042931	0	0	0	0	0.061	0.058	0.322	0.203	0.458
LOC101077609	bbs5	31033.ENSTRUP00000018486	31033.ENSTRUP00000045891	0	0	0	0	0.050	0.268	0.300	0.106	0.506
LOC101077609	dnmbp	31033.ENSTRUP00000018486	31033.ENSTRUP00000033416	0	0	0	0	0	0.265	0.387	0.042	0.530
LOC101077609	chn1	31033.ENSTRUP00000018486	31033.ENSTRUP00000045021	0	0	0	0	0	0.153	0.489	0	0.548
LOC101077609	RAB11FIP3	31033.ENSTRUP00000018486	31033.ENSTRUP00000038487	0	0	0	0	0	0.320	0.380	0.127	0.599
LOC101077836	pou2f1	31033.ENSTRUP00000046139	31033.ENSTRUP00000032463	0	0	0	0	0.050	0	0.478	0	0.482
LOC101077836	wdfy2	31033.ENSTRUP00000046139	31033.ENSTRUP00000033638	0	0	0	0	0.060	0.064	0.178	0.468	0.563
LOC101077836	polr3a	31033.ENSTRUP00000046139	31033.ENSTRUP00000034398	0	0	0	0	0.058	0.389	0.294	0.279	0.667
LOC101077836	med14	31033.ENSTRUP00000046139	31033.ENSTRUP00000034776	0	0	0	0	0.063	0.396	0	0.075	0.430
LOC101077836	eaf2	31033.ENSTRUP00000046139	31033.ENSTRUP00000035145	0	0	0	0	0.062	0	0.482	0	0.493
LOC101077836	hspbap1	31033.ENSTRUP00000046139	31033.ENSTRUP00000036039	0	0	0	0	0.059	0.397	0	0	0.408
LOC101077836	wdr90	31033.ENSTRUP00000046139	31033.ENSTRUP00000039113	0	0	0	0	0.062	0.133	0.442	0.293	0.636
LOC101077836	sf3b1	31033.ENSTRUP00000046139	31033.ENSTRUP00000039721	0	0	0	0	0.110	0	0.528	0	0.561
LOC101077836	TTF2	31033.ENSTRUP00000046139	31033.ENSTRUP00000039857	0	0	0	0	0	0	0	0.521	0.521
LOC101077836	ska3	31033.ENSTRUP00000046139	31033.ENSTRUP00000040703	0	0	0	0	0.060	0	0	0.473	0.483
LOC101077836	hnrnpa3	31033.ENSTRUP00000046139	31033.ENSTRUP00000044875	0	0	0	0	0.060	0	0.453	0.057	0.472
LOC101077836	kctd4	31033.ENSTRUP00000046139	31033.ENSTRUP00000046147	0	0	0	0	0	0	0	0.646	0.646
LOC101077837	LRIT2	31033.ENSTRUP00000016311	31033.ENSTRUP00000029888	0	0	0	0	0	0.077	0	0.460	0.480
LOC101077837	Nxph2	31033.ENSTRUP00000016311	31033.ENSTRUP00000020685	0	0	0	0	0	0	0	0.532	0.532
LOC101077837	znf385b	31033.ENSTRUP00000016311	31033.ENSTRUP00000037029	0	0	0	0	0	0	0	0.669	0.669
LOC101077837	fut13	31033.ENSTRUP00000016311	31033.ENSTRUP00000036410	0	0	0	0	0	0	0	0.671	0.671
LOC101078064	asic4	31033.ENSTRUP00000046148	31033.ENSTRUP00000024568	0	0	0	0	0	0.083	0.459	0	0.482
LOC101078065	ngfr	31033.ENSTRUP00000017200	31033.ENSTRUP00000003045	0	0	0	0	0	0.196	0.333	0	0.440
LOC101078065	f5	31033.ENSTRUP00000017200	31033.ENSTRUP00000036858	0	0	0	0	0.060	0	0.062	0.377	0.402
LOC101078065	lrp2	31033.ENSTRUP00000017200	31033.ENSTRUP00000045916	0	0	0	0	0	0.124	0.101	0.302	0.402
LOC101078065	LOC105416790	31033.ENSTRUP00000017200	31033.ENSTRUP00000032810	0	0	0	0	0.050	0.155	0.177	0.400	0.550
LOC101078065	pus3	31033.ENSTRUP00000017200	31033.ENSTRUP00000033117	0	0	0	0	0	0	0	0.650	0.650
LOC101078293	RGPD5	31033.ENSTRUP00000046172	31033.ENSTRUP00000001896	0	0	0	0	0.063	0.270	0.181	0.147	0.458
LOC101078293	chmp2b	31033.ENSTRUP00000046172	31033.ENSTRUP00000009368	0	0	0	0	0.060	0	0	0.537	0.546
LOC101078293	RAB17	31033.ENSTRUP00000046172	31033.ENSTRUP00000021192	0	0	0	0	0.050	0.151	0.466	0.162	0.590
LOC101078293	rab20	31033.ENSTRUP00000046172	31033.ENSTRUP00000024758	0	0	0	0	0.050	0.151	0.466	0.162	0.590
LOC101078293	nup35	31033.ENSTRUP00000046172	31033.ENSTRUP00000036111	0	0	0	0	0.085	0.126	0.291	0.077	0.406
LOC101078293	bard1	31033.ENSTRUP00000046172	31033.ENSTRUP00000037470	0	0	0	0	0.062	0.284	0.228	0	0.436
LOC101078293	kpna3	31033.ENSTRUP00000046172	31033.ENSTRUP00000038353	0	0	0	0	0.063	0.287	0.390	0.169	0.616
LOC101078293	LONRF2	31033.ENSTRUP00000046172	31033.ENSTRUP00000038505	0.084	0	0	0	0.062	0.195	0.195	0.142	0.435
LOC101078293	ube2i	31033.ENSTRUP00000046172	31033.ENSTRUP00000040080	0	0	0	0	0.055	0.196	0.370	0.054	0.486
LOC101078293	ift88	31033.ENSTRUP00000046172	31033.ENSTRUP00000040293	0.044	0	0	0	0.093	0.384	0.061	0.077	0.452
LOC101078293	myo3b	31033.ENSTRUP00000046172	31033.ENSTRUP00000045671	0	0	0	0	0.118	0.270	0	0.227	0.458
LOC101078365	lsm12	31033.ENSTRUP00000039989	31033.ENSTRUP00000017503	0	0	0	0	0	0	0	0.644	0.644
LOC101078365	STK24 (1 of many)	31033.ENSTRUP00000039989	31033.ENSTRUP00000044567	0	0	0	0	0.051	0.683	0	0.455	0.821
LOC101078512	cdk5r1	31033.ENSTRUP00000027959	31033.ENSTRUP00000004575	0	0	0	0	0	0	0.532	0.268	0.642
LOC101078512	gsk3b	31033.ENSTRUP00000027959	31033.ENSTRUP00000005296	0	0	0	0	0.061	0	0	0.472	0.483
LOC101078739	TACO1	31033.ENSTRUP00000041825	31033.ENSTRUP00000009609	0	0	0	0	0.042	0	0	0.573	0.573
LOC101078739	ndufa10	31033.ENSTRUP00000041825	31033.ENSTRUP00000023670	0	0	0	0	0.279	0.903	0	0.407	0.954
LOC101078739	VDAC2 (1 of many)	31033.ENSTRUP00000041825	31033.ENSTRUP00000034955	0	0	0	0	0.147	0.602	0	0.049	0.648
LOC101078739	hao2	31033.ENSTRUP00000041825	31033.ENSTRUP00000041074	0	0	0	0	0.062	0	0	0.408	0.420
LOC101078739	atp5g3	31033.ENSTRUP00000041825	31033.ENSTRUP00000044983	0	0	0	0	0.325	0	0	0.550	0.683
LOC101078739	NDUFS1	31033.ENSTRUP00000041825	31033.ENSTRUP00000044620	0	0	0	0	0.118	0.681	0	0.241	0.767
LOC101078739	cyc-B	31033.ENSTRUP00000041825	31033.ENSTRUP00000044765	0	0	0	0	0.260	0.468	0.482	0.251	0.826
LOC101078742	ormdl3	31033.ENSTRUP00000039049	31033.ENSTRUP00000008751	0	0	0	0	0.061	0	0.459	0.077	0.490
LOC101078742	trpm2	31033.ENSTRUP00000039049	31033.ENSTRUP00000030892	0	0	0	0	0.060	0	0.529	0	0.538
LOC101078742	ormdl1	31033.ENSTRUP00000039049	31033.ENSTRUP00000032362	0	0	0	0	0.061	0	0.444	0.077	0.476
LOC101078745	TGDS	31033.ENSTRUP00000026626	31033.ENSTRUP00000010619	0.151	0	0	0	0.062	0	0.412	0.230	0.591
LOC101078745	piga	31033.ENSTRUP00000026626	31033.ENSTRUP00000028052	0.086	0	0	0	0.086	0.070	0.268	0.141	0.422
LOC101078745	TTF2	31033.ENSTRUP00000026626	31033.ENSTRUP00000039857	0.046	0	0	0	0.061	0	0.412	0.120	0.474
LOC101078964	agps	31033.ENSTRUP00000044082	31033.ENSTRUP00000044811	0.045	0	0	0	0.060	0.087	0.163	0.264	0.403
LOC101079192	NT5C	31033.ENSTRUP00000044093	31033.ENSTRUP00000043980	0	0	0	0	0.060	0	0	0.532	0.541
LOC101079195	exoc7	31033.ENSTRUP00000016830	31033.ENSTRUP00000007244	0	0	0	0	0.061	0.200	0.237	0.526	0.691
LOC101079195	SPEG	31033.ENSTRUP00000016830	31033.ENSTRUP00000008607	0	0	0	0	0	0.268	0.445	0	0.576
LOC101079195	lrit1	31033.ENSTRUP00000016830	31033.ENSTRUP00000029926	0	0	0	0	0	0.194	0.295	0	0.407
LOC101079195	PLCE1	31033.ENSTRUP00000016830	31033.ENSTRUP00000023753	0	0	0	0	0.060	0.186	0.247	0.106	0.415
LOC101079195	stat4	31033.ENSTRUP00000016830	31033.ENSTRUP00000028049	0	0	0	0	0	0.074	0.397	0	0.417
LOC101079195	rac1	31033.ENSTRUP00000016830	31033.ENSTRUP00000042931	0	0	0	0.756	0.080	0.194	0.287	0.266	0.458
LOC101079195	MAP3K14	31033.ENSTRUP00000016830	31033.ENSTRUP00000036335	0	0	0	0	0.057	0.259	0.249	0.106	0.468
LOC101079195	rapgef4	31033.ENSTRUP00000016830	31033.ENSTRUP00000045217	0	0	0	0	0	0.157	0.319	0.179	0.487
LOC101079195	mlst8	31033.ENSTRUP00000016830	31033.ENSTRUP00000043272	0	0	0	0	0	0.153	0.314	0.199	0.493
LOC101079195	dnmbp	31033.ENSTRUP00000016830	31033.ENSTRUP00000033416	0	0	0	0	0.057	0.265	0.319	0.106	0.521
LOC101079195	cxcr4	31033.ENSTRUP00000016830	31033.ENSTRUP00000022640	0	0	0	0	0	0.049	0.550	0	0.553
LOC101079350	prr15l	31033.ENSTRUP00000026371	31033.ENSTRUP00000031595	0	0	0	0	0.115	0	0	0.399	0.445
LOC101079420	slc10a2	31033.ENSTRUP00000044539	31033.ENSTRUP00000003628	0	0	0	0	0.063	0	0	0.456	0.468
LOC101079420	trpm2	31033.ENSTRUP00000044539	31033.ENSTRUP00000030892	0	0	0	0	0.061	0	0.493	0	0.503
LOC101079420	ace	31033.ENSTRUP00000044539	31033.ENSTRUP00000042104	0	0	0.201	0	0.061	0	0	0.651	0.715
LOC101079646	ifih1	31033.ENSTRUP00000029085	31033.ENSTRUP00000003254	0	0	0	0	0.450	0.080	0.452	0.519	0.848
LOC101079646	gsk3b	31033.ENSTRUP00000029085	31033.ENSTRUP00000005296	0	0	0	0	0.061	0.148	0.287	0.259	0.520
LOC101079646	erbb2	31033.ENSTRUP00000029085	31033.ENSTRUP00000010279	0	0	0	0	0.060	0.398	0.515	0.340	0.794
